    -131      -3  29927.65   -160.27      0.05
    -131      -2  29975.61   -112.31      0.05
    -131      -1  30049.36   -151.92      0.10
    -131       0  30148.62     20.81      0.10
    -131       1  30272.95    102.16      0.14
    -131       2  30421.86    113.00      0.16
    -131       3  30594.75    118.62      0.20
    -131       4  30790.93    118.74      0.22
    -131       5  31009.66    113.21      0.26
    -131       6  31250.17    101.90      0.28
    -131       7  31511.59     84.77      0.32
    -131       8  31793.06     61.89      0.35
    -131       9  32093.73     33.38      0.39
    -131      10  32412.69     -0.54      0.42
    -131      11  32749.09    -39.65      0.46
    -131      12  33102.02    -83.55      0.50
    -131      13  33470.75   -131.83      0.55
    -131      14  33854.40   -184.01      0.59
    -131      15  34252.22   -239.55      0.64
    -131      16  34663.54   -297.80      0.68
    -131      17  35087.63   -358.36      0.72
    -131      18  35523.88   -420.48      0.78
    -131      19  35971.70   -483.43      0.84
    -131      20  36430.51   -546.73      0.89
    -131      21  36899.79   -609.71      0.95
    -131      22  37379.01   -671.89      1.01
    -131      23  37867.68   -732.68      1.07
    -131      24  38365.30   -791.64      1.14
    -131      25  38871.38   -848.41      1.21
    -131      26  39385.40   -902.83      1.29
    -131      27  39906.82   -954.44      1.37
    -131      28  40435.05  -1003.43      1.45
    -131      29  40969.52  -1049.54      1.54
    -131      30  41509.62  -1092.94      1.64
    -131      31  42054.56  -1133.90      1.73
    -131      32  42603.62  -1172.69      1.84
    -131      33  43155.98  -1209.61      1.95
    -131      34  43710.73  -1245.30      2.07
    -131      35  44266.95  -1280.19      2.19
    -131      36  44823.58  -1315.02      2.33
    -131      37  45379.52  -1350.46      2.47
    -131      38  45933.65  -1387.21      2.62
    -131      39  46484.72  -1426.25      2.78
    -131      40  47031.44  -1468.35      2.96
    -131      41  47572.54  -1514.36      3.14
    -131      42  48106.58  -1565.12      3.34
    -131      43  48632.20  -1621.58      3.55
    -131      44  49147.92  -1684.50      3.78
    -131      45  49652.32  -1754.76      4.03
    -131      46  50143.89  -1833.14      4.30
    -131      47  50621.19  -1920.41      4.59
    -131      48  51082.82  -2017.16      4.88
    -131      49  51527.33  -2124.04      5.22
    -131      50  51953.36  -2241.45      5.59
    -131      51  52359.65  -2369.87      5.99
    -131      52  52744.91  -2509.64      6.44
    -131      53  53108.03  -2660.92      6.92
    -131      54  53448.03  -2823.77      7.46
    -131      55  53763.97  -2998.10      8.04
    -131      56  54055.03  -3183.79      8.70
    -131      57  54320.70  -3380.36      9.42
    -131      58  54560.45  -3587.43     10.22
    -131      59  54773.98  -3804.35     11.12
    -131      60  54961.23  -4030.26     12.12
    -131      61  55122.27  -4264.16     13.23
    -131      62  55257.36  -4505.01     14.47
    -131      63  55367.00  -4751.50     15.84
    -130     -63  51775.37  -2822.02      6.69
    -130     -62  51421.22  -2852.00      6.28
    -130     -61  51052.87  -2876.23      5.90
    -130     -60  50671.27  -2894.55      5.55
    -130     -59  50277.39  -2906.97      5.23
    -130     -58  49872.23  -2913.40      4.93
    -130     -57  49456.77  -2914.05      4.65
    -130     -56  49031.87  -2908.76      4.38
    -130     -55  48598.35  -2897.86      4.13
    -130     -54  48157.10  -2881.32      3.91
    -130     -53  47708.79  -2859.52      3.69
    -130     -52  47254.20  -2832.45      3.49
    -130     -51  46793.97  -2800.58      3.30
    -130     -50  46328.72  -2764.00      3.12
    -130     -49  45859.06  -2722.96      2.95
    -130     -48  45385.58  -2677.98      2.79
    -130     -47  44908.80  -2629.17      2.64
    -130     -46  44429.21  -2576.91      2.50
    -130     -45  43947.28  -2521.50      2.37
    -130     -44  43463.52  -2463.34      2.24
    -130     -43  42978.35  -2402.83      2.13
    -130     -42  42492.21  -2340.09      2.01
    -130     -41  42005.65  -2275.57      1.91
    -130     -40  41519.01  -2209.63      1.80
    -130     -39  41032.82  -2142.53      1.71
    -130     -38  40547.51  -2074.45      1.62
    -130     -37  40063.66  -2005.91      1.53
    -130     -36  39581.77  -1936.93      1.45
    -130     -35  39102.38  -1867.88      1.37
    -130     -34  38626.08  -1799.02      1.29
    -130     -33  38153.47  -1730.40      1.22
    -130     -32  37685.25  -1662.28      1.15
    -130     -31  37222.08  -1594.79      1.09
    -130     -30  36764.73  -1527.92      1.02
    -130     -29  36313.91  -1461.89      0.97
    -130     -28  35870.45  -1396.74      0.91
    -130     -27  35435.28  -1332.36      0.86
    -130     -26  35009.19  -1268.86      0.80
    -130     -25  34593.09  -1206.16      0.76
    -130     -24  34187.96  -1144.22      0.70
    -130     -23  33794.79  -1083.04      0.66
    -130     -22  33414.50  -1022.45      0.62
    -130     -21  33048.16   -962.36      0.58
    -130     -20  32696.74   -902.77      0.53
    -130     -19  32361.26   -843.63      0.50
    -130     -18  32042.73   -784.70      0.46
    -130     -17  31742.17   -726.05      0.42
    -130     -16  31460.54   -667.64      0.39
    -130     -15  31198.82   -609.44      0.35
    -130     -14  30957.89   -551.53      0.32
    -130     -13  30738.64   -493.88      0.28
    -130     -12  30541.90   -436.71      0.26
    -130     -11  30368.44   -380.02      0.22
    -130     -10  30218.91   -324.14      0.20
    -130      -9  30093.99   -269.23      0.16
    -130      -8  29994.16   -215.55      0.14
    -130      -7  29919.85   -199.23      0.10
    -130      -6  29871.40   -398.05      0.10
    -130      -5  29849.05   -288.19      0.05
    -130      -4  29852.91   -284.35      0.05
    -130      -3  29882.99   -254.27      0.05
    -130      -2  29939.17   -198.10      0.05
    -130      -1  30021.25   -206.87      0.10
    -130       0  30128.90    118.72      0.10
    -130       1  30261.70    149.21      0.14
    -130       2  30419.11    169.52      0.16
    -130       3  30600.53    184.23      0.20
    -130       4  30805.29    193.46      0.23
    -130       5  31032.61    196.71      0.26
    -130       6  31281.68    194.00      0.29
    -130       7  31551.66    185.27      0.32
    -130       8  31841.67    170.52      0.36
    -130       9  32150.82    149.83      0.40
    -130      10  32478.20    123.41      0.43
    -130      11  32822.91     91.53      0.47
    -130      12  33184.07     54.58      0.51
    -130      13  33560.89     12.85      0.55
    -130      14  33952.48    -33.14      0.59
    -130      15  34358.12    -82.81      0.64
    -130      16  34777.03   -135.59      0.69
    -130      17  35208.52   -190.99      0.74
    -130      18  35651.97   -248.22      0.79
    -130      19  36106.71   -306.91      0.84
    -130      20  36572.20   -366.18      0.90
    -130      21  37047.88   -425.62      0.96
    -130      22  37533.21   -484.50      1.02
    -130      23  38027.71   -542.50      1.08
    -130      24  38530.82   -599.04      1.15
    -130      25  39042.08   -653.80      1.22
    -130      26  39560.92   -706.39      1.30
    -130      27  40086.89   -756.80      1.38
    -130      28  40619.30   -804.71      1.46
    -130      29  41157.63   -850.26      1.56
    -130      30  41701.20   -893.38      1.65
    -130      31  42249.31   -934.38      1.75
    -130      32  42801.13   -973.51      1.86
    -130      33  43355.95  -1011.16      1.97
    -130      34  43912.76  -1047.77      2.09
    -130      35  44470.71  -1083.96      2.22
    -130      36  45028.64  -1120.31      2.35
    -130      37  45585.57  -1157.57      2.50
    -130      38  46140.23  -1196.52      2.65
    -130      39  46691.52  -1237.81      2.82
    -130      40  47238.04  -1282.48      2.99
    -130      41  47778.46  -1331.23      3.18
    -130      42  48311.49  -1385.01      3.38
    -130      43  48835.59  -1444.70      3.60
    -130      44  49349.44  -1510.99      3.84
    -130      45  49851.47  -1584.85      4.09
    -130      46  50340.27  -1666.90      4.36
    -130      47  50814.36  -1758.06      4.66
    -130      48  51272.30  -1858.87      4.95
    -130      49  51712.75  -1969.82      5.30
    -130      50  52134.25  -2091.59      5.68
    -130      51  52535.63  -2224.32      6.09
    -130      52  52915.55  -2368.57      6.54
    -130      53  53273.03  -2524.29      7.04
    -130      54  53607.00  -2691.64      7.58
    -130      55  53916.54  -2870.49      8.18
    -130      56  54201.02  -3060.68      8.85
    -130      57  54459.78  -3261.88      9.59
    -130      58  54692.43  -3473.40     10.41
    -130      59  54898.68  -3694.80     11.33
    -130      60  55078.54  -3925.11     12.35
    -130      61  55232.11  -4163.33     13.50
    -130      62  55359.66  -4408.41     14.77
    -130      63  55461.79  -4659.07     16.17
    -129     -63  51561.93  -2960.55      6.59
    -129     -62  51204.25  -2991.68      6.19
    -129     -61  50832.65  -3016.94      5.82
    -129     -60  50448.16  -3036.23      5.47
    -129     -59  50051.77  -3049.55      5.16
    -129     -58  49644.47  -3056.93      4.86
    -129     -57  49227.16  -3058.39      4.58
    -129     -56  48800.74  -3053.97      4.32
    -129     -55  48366.07  -3043.82      4.08
    -129     -54  47923.91  -3028.19      3.86
    -129     -53  47475.01  -3007.07      3.65
    -129     -52  47020.05  -2980.98      3.44
    -129     -51  46559.73  -2949.94      3.26
    -129     -50  46094.68  -2914.23      3.08
    -129     -49  45625.39  -2874.24      2.92
    -129     -48  45152.47  -2830.19      2.76
    -129     -47  44676.41  -2782.43      2.61
    -129     -46  44197.73  -2731.18      2.48
    -129     -45  43716.87  -2676.91      2.34
    -129     -44  43234.29  -2619.82      2.22
    -129     -43  42750.43  -2560.30      2.10
    -129     -42  42265.79  -2498.67      1.99
    -129     -41  41780.76  -2435.11      1.88
    -129     -40  41295.76  -2370.15      1.79
    -129     -39  40811.32  -2303.85      1.68
    -129     -38  40327.92  -2236.68      1.60
    -129     -37  39846.05  -2168.68      1.52
    -129     -36  39366.21  -2100.26      1.43
    -129     -35  38889.02  -2031.56      1.35
    -129     -34  38415.04  -1962.72      1.28
    -129     -33  37944.85  -1894.05      1.21
    -129     -32  37479.20  -1825.46      1.14
    -129     -31  37018.80  -1757.18      1.07
    -129     -30  36564.32  -1689.30      1.02
    -129     -29  36116.59  -1621.88      0.96
    -129     -28  35676.39  -1554.87      0.90
    -129     -27  35244.65  -1488.32      0.85
    -129     -26  34822.23  -1422.18      0.80
    -129     -25  34410.01  -1356.40      0.75
    -129     -24  34008.99  -1290.98      0.70
    -129     -23  33620.11  -1225.85      0.66
    -129     -22  33244.40  -1160.84      0.61
    -129     -21  32882.86  -1095.96      0.57
    -129     -20  32536.46  -1031.04      0.53
    -129     -19  32206.28   -966.14      0.49
    -129     -18  31893.28   -901.13      0.46
    -129     -17  31598.46   -835.92      0.42
    -129     -16  31322.80   -770.53      0.38
    -129     -15  31067.29   -705.01      0.35
    -129     -14  30832.79   -639.36      0.31
    -129     -13  30620.19   -573.76      0.28
    -129     -12  30430.26   -508.25      0.25
    -129     -11  30263.83   -443.10      0.22
    -129     -10  30121.51   -378.47      0.19
    -129      -9  30003.96   -314.53      0.16
    -129      -8  29911.63   -251.85      0.13
    -129      -7  29844.99   -272.96      0.10
    -129      -6  29804.34   -315.51      0.10
    -129      -5  29789.93   -184.59      0.05
    -129      -4  29801.80   -172.72      0.05
    -129      -3  29840.02   -134.50      0.05
    -129      -2  29904.42    -70.06      0.05
    -129      -1  29994.82    -98.62      0.10
    -129       0  30110.85    163.52      0.11
    -129       1  30252.05    198.37      0.14
    -129       2  30417.96    227.73      0.17
    -129       3  30607.90    251.76      0.20
    -129       4  30821.21    269.77      0.23
    -129       5  31057.06    281.77      0.27
    -129       6  31314.71    287.62      0.29
    -129       7  31593.22    287.14      0.33
    -129       8  31891.73    280.38      0.37
    -129       9  32209.34    267.44      0.40
    -129      10  32545.14    248.50      0.44
    -129      11  32898.14    223.79      0.48
    -129      12  33267.52    193.59      0.52
    -129      13  33652.42    158.34      0.56
    -129      14  34051.96    118.54      0.60
    -129      15  34465.36     74.62      0.64
    -129      16  34891.84     27.23      0.69
    -129      17  35330.72    -23.21      0.74
    -129      18  35781.30    -75.87      0.80
    -129      19  36242.95   -130.20      0.85
    -129      20  36715.06   -185.68      0.91
    -129      21  37197.09   -241.51      0.97
    -129      22  37688.47   -297.39      1.03
    -129      23  38188.71   -352.65      1.10
    -129      24  38697.24   -406.82      1.17
    -129      25  39213.61   -459.59      1.23
    -129      26  39737.21   -510.74      1.31
    -129      27  40267.58   -559.78      1.39
    -129      28  40804.08   -606.92      1.48
    -129      29  41346.13   -651.93      1.57
    -129      30  41893.10   -694.88      1.67
    -129      31  42444.20   -736.02      1.77
    -129      32  42998.68   -775.74      1.88
    -129      33  43555.80   -814.12      1.99
    -129      34  44114.54   -851.92      2.12
    -129      35  44674.04   -889.39      2.24
    -129      36  45233.18   -927.50      2.38
    -129      37  45790.88   -966.67      2.53
    -129      38  46346.01  -1007.75      2.69
    -129      39  46897.34  -1051.46      2.85
    -129      40  47443.50  -1098.68      3.04
    -129      41  47983.15  -1150.40      3.22
    -129      42  48515.01  -1207.18      3.43
    -129      43  49037.50  -1270.07      3.65
    -129      44  49549.30  -1339.81      3.89
    -129      45  50048.93  -1417.20      4.15
    -129      46  50534.83  -1502.99      4.42
    -129      47  51005.61  -1598.00      4.72
    -129      48  51459.87  -1702.79      5.03
    -129      49  51896.12  -1817.88      5.38
    -129      50  52313.05  -1943.76      5.77
    -129      51  52709.42  -2080.84      6.19
    -129      52  53084.06  -2229.30      6.65
    -129      53  53435.83  -2389.40      7.15
    -129      54  53763.77  -2561.13      7.71
    -129      55  54066.99  -2744.39      8.33
    -129      56  54344.84  -2939.04      9.01
    -129      57  54596.74  -3144.56      9.77
    -129      58  54822.33  -3360.51     10.61
    -129      59  55021.41  -3586.12     11.55
    -129      60  55193.90  -3820.71     12.60
    -129      61  55340.04  -4063.11     13.77
    -129      62  55460.11  -4312.33     15.07
    -129      63  55554.75  -4567.02     16.51
    -128     -63  51346.41  -3099.46      6.50
    -128     -62  50985.05  -3131.75      6.10
    -128     -61  50610.14  -3158.07      5.74
    -128     -60  50222.72  -3178.42      5.40
    -128     -59  49823.76  -3192.71      5.08
    -128     -58  49414.21  -3200.97      4.79
    -128     -57  48995.02  -3203.23      4.52
    -128     -56  48567.03  -3199.64      4.26
    -128     -55  48131.09  -3190.43      4.03
    -128     -54  47688.02  -3175.49      3.80
    -128     -53  47238.50  -3155.28      3.60
    -128     -52  46783.20  -3129.91      3.40
    -128     -51  46322.79  -3099.73      3.22
    -128     -50  45857.86  -3064.89      3.05
    -128     -49  45388.93  -3025.75      2.88
    -128     -48  44916.65  -2982.51      2.73
    -128     -47  44441.40  -2935.57      2.59
    -128     -46  43963.67  -2885.36      2.44
    -128     -45  43483.94  -2831.93      2.32
    -128     -44  43002.68  -2775.74      2.19
    -128     -43  42520.24  -2717.18      2.08
    -128     -42  42037.13  -2656.33      1.97
    -128     -41  41553.77  -2593.66      1.87
    -128     -40  41070.61  -2529.36      1.77
    -128     -39  40588.07  -2463.84      1.67
    -128     -38  40106.65  -2397.18      1.58
    -128     -37  39626.90  -2329.69      1.50
    -128     -36  39149.32  -2261.54      1.42
    -128     -35  38674.47  -2192.94      1.34
    -128     -34  38202.98  -2124.01      1.26
    -128     -33  37735.42  -2054.96      1.20
    -128     -32  37272.54  -1985.75      1.13
    -128     -31  36815.03  -1916.61      1.07
    -128     -30  36363.64  -1847.48      1.00
    -128     -29  35919.16  -1778.46      0.95
    -128     -28  35482.39  -1709.53      0.89
    -128     -27  35054.27  -1640.68      0.84
    -128     -26  34635.65  -1571.79      0.79
    -128     -25  34227.48  -1502.92      0.74
    -128     -24  33830.69  -1433.95      0.69
    -128     -23  33446.30  -1364.79      0.65
    -128     -22  33075.29  -1295.35      0.61
    -128     -21  32718.64  -1225.60      0.56
    -128     -20  32377.44  -1155.41      0.52
    -128     -19  32052.63  -1084.81      0.48
    -128     -18  31745.23  -1013.62      0.45
    -128     -17  31456.25   -941.91      0.41
    -128     -16  31186.67   -869.62      0.38
    -128     -15  30937.40   -796.87      0.34
    -128     -14  30709.38   -723.70      0.31
    -128     -13  30503.44   -650.28      0.28
    -128     -12  30320.38   -576.60      0.25
    -128     -11  30160.99   -502.98      0.21
    -128     -10  30025.87   -429.58      0.19
    -128      -9  29915.69   -357.00      0.15
    -128      -8  29830.91   -284.91      0.13
    -128      -7  29771.92   -363.07      0.10
    -128      -6  29739.06   -388.17      0.10
    -128      -5  29732.54   -283.93      0.05
    -128      -4  29752.46   -264.02      0.05
    -128      -3  29798.78   -217.70      0.05
    -128      -2  29871.37   -144.16      0.05
    -128      -1  29970.05   -120.39      0.10
    -128       0  30094.42    205.28      0.11
    -128       1  30244.04    249.18      0.14
    -128       2  30418.38    287.89      0.17
    -128       3  30616.81    320.72      0.20
    -128       4  30838.63    347.75      0.23
    -128       5  31083.02    368.30      0.27
    -128       6  31349.17    382.54      0.30
    -128       7  31636.21    390.25      0.33
    -128       8  31943.19    391.38      0.37
    -128       9  32269.26    386.14      0.41
    -128      10  32613.37    374.47      0.45
    -128      11  32974.70    356.81      0.48
    -128      12  33352.25    333.31      0.52
    -128      13  33745.22    304.45      0.56
    -128      14  34152.64    270.56      0.61
    -128      15  34573.80    232.38      0.66
    -128      16  35007.83    190.22      0.70
    -128      17  35454.01    144.77      0.75
    -128      18  35911.71     96.64      0.80
    -128      19  36380.21     46.50      0.86
    -128      20  36858.90     -5.20      0.91
    -128      21  37347.22    -57.73      0.98
    -128      22  37844.61   -110.51      1.04
    -128      23  38350.50   -163.21      1.10
    -128      24  38864.39   -215.19      1.17
    -128      25  39385.75   -266.12      1.25
    -128      26  39914.06   -315.66      1.32
    -128      27  40448.73   -363.80      1.41
    -128      28  40989.22   -410.10      1.50
    -128      29  41534.86   -454.73      1.59
    -128      30  42085.08   -497.61      1.68
    -128      31  42639.05   -539.15      1.79
    -128      32  43196.09   -579.37      1.90
    -128      33  43755.33   -618.73      2.02
    -128      34  44315.90   -657.66      2.14
    -128      35  44876.79   -696.75      2.27
    -128      36  45436.98   -736.48      2.41
    -128      37  45995.34   -777.77      2.56
    -128      38  46550.77   -821.07      2.72
    -128      39  47101.93   -867.25      2.89
    -128      40  47647.62   -917.29      3.07
    -128      41  48186.36   -971.82      3.27
    -128      42  48716.91  -1031.66      3.47
    -128      43  49237.71  -1097.80      3.70
    -128      44  49747.39  -1170.95      3.94
    -128      45  50244.38  -1251.98      4.21
    -128      46  50727.36  -1341.48      4.48
    -128      47  51194.76  -1440.29      4.77
    -128      48  51645.16  -1548.99      5.10
    -128      49  52077.24  -1668.04      5.46
    -128      50  52489.57  -1798.05      5.85
    -128      51  52880.95  -1939.23      6.29
    -128      52  53250.21  -2091.96      6.76
    -128      53  53596.23  -2256.29      7.28
    -128      54  53918.15  -2432.29      7.85
    -128      55  54215.03  -2619.92      8.48
    -128      56  54486.34  -2818.75      9.18
    -128      57  54731.41  -3028.54      9.95
    -128      58  54949.97  -3248.63     10.82
    -128      59  55141.84  -3478.52     11.78
    -128      60  55307.11  -3717.12     12.85
    -128      61  55445.88  -3963.59     14.05
    -128      62  55558.57  -4216.79     15.38
    -128      63  55645.80  -4475.35     16.85
    -127     -63  51128.75  -3238.79      6.40
    -127     -62  50763.69  -3272.25      6.02
    -127     -61  50385.38  -3299.80      5.66
    -127     -60  49994.93  -3321.16      5.33
    -127     -59  49593.25  -3336.43      5.01
    -127     -58  49181.41  -3345.60      4.73
    -127     -57  48760.26  -3348.80      4.46
    -127     -56  48330.64  -3346.03      4.21
    -127     -55  47893.42  -3337.55      3.98
    -127     -54  47449.38  -3323.41      3.76
    -127     -53  46999.14  -3304.04      3.55
    -127     -52  46543.49  -3279.45      3.36
    -127     -51  46082.98  -3249.89      3.18
    -127     -50  45618.21  -3215.86      3.01
    -127     -49  45149.72  -3177.46      2.85
    -127     -48  44678.02  -3135.02      2.70
    -127     -47  44203.61  -3088.91      2.55
    -127     -46  43726.92  -3039.31      2.42
    -127     -45  43248.40  -2986.68      2.29
    -127     -44  42768.49  -2931.23      2.17
    -127     -43  42287.58  -2873.31      2.05
    -127     -42  41806.14  -2813.23      1.95
    -127     -41  41324.57  -2751.15      1.84
    -127     -40  40843.30  -2687.45      1.75
    -127     -39  40362.83  -2622.33      1.65
    -127     -38  39883.60  -2556.02      1.56
    -127     -37  39406.13  -2488.75      1.48
    -127     -36  38930.96  -2420.62      1.40
    -127     -35  38458.64  -2351.94      1.32
    -127     -34  37989.80  -2282.70      1.26
    -127     -33  37525.07  -2213.05      1.18
    -127     -32  37065.14  -2143.10      1.12
    -127     -31  36610.72  -2072.83      1.05
    -127     -30  36162.59  -2002.32      1.00
    -127     -29  35721.53  -1931.61      0.94
    -127     -28  35288.39  -1860.59      0.88
    -127     -27  34864.07  -1789.27      0.83
    -127     -26  34449.45  -1717.57      0.78
    -127     -25  34045.46  -1645.46      0.74
    -127     -24  33653.09  -1572.85      0.69
    -127     -23  33273.30  -1499.69      0.64
    -127     -22  32907.14  -1425.79      0.60
    -127     -21  32555.57  -1351.17      0.56
    -127     -20  32219.60  -1275.71      0.52
    -127     -19  31900.28  -1199.44      0.48
    -127     -18  31598.60  -1122.22      0.45
    -127     -17  31315.54  -1044.04      0.41
    -127     -16  31052.09   -965.06      0.38
    -127     -15  30809.16   -885.16      0.34
    -127     -14  30587.67   -804.42      0.30
    -127     -13  30388.46   -723.09      0.28
    -127     -12  30212.30   -641.43      0.24
    -127     -11  30059.98   -559.42      0.21
    -127     -10  29932.09   -477.76      0.18
    -127      -9  29829.30   -396.00      0.15
    -127      -8  29752.02   -315.60      0.13
    -127      -7  29700.70   -456.85      0.10
    -127      -6  29675.62   -463.28      0.10
    -127      -5  29676.99   -383.23      0.05
    -127      -4  29704.87   -355.35      0.05
    -127      -3  29759.29   -300.93      0.05
    -127      -2  29840.06   -235.62      0.10
    -127      -1  29946.96   -120.17      0.10
    -127       0  30079.63    248.79      0.12
    -127       1  30237.64    301.99      0.14
    -127       2  30420.38    349.59      0.18
    -127       3  30627.26    391.46      0.20
    -127       4  30857.56    427.02      0.24
    -127       5  31110.43    456.19      0.27
    -127       6  31385.07    478.70      0.30
    -127       7  31680.58    494.51      0.34
    -127       8  31996.02    503.44      0.38
    -127       9  32330.46    505.63      0.41
    -127      10  32682.93    501.22      0.45
    -127      11  33052.47    490.52      0.49
    -127      12  33438.18    473.64      0.53
    -127      13  33839.16    451.02      0.57
    -127      14  34254.47    423.09      0.61
    -127      15  34683.29    390.41      0.66
    -127      16  35124.83    353.47      0.71
    -127      17  35578.31    312.81      0.76
    -127      18  36043.05    269.17      0.81
    -127      19  36518.35    223.00      0.87
    -127      20  37003.56    175.04      0.93
    -127      21  37498.09    125.71      0.99
    -127      22  38001.41     75.78      1.05
    -127      23  38512.88     25.62      1.12
    -127      24  39032.06    -24.19      1.19
    -127      25  39558.35    -73.44      1.26
    -127      26  40091.23   -121.66      1.34
    -127      27  40630.13   -168.72      1.43
    -127      28  41174.44   -214.42      1.52
    -127      29  41723.60   -258.75      1.61
    -127      30  42276.94   -301.75      1.71
    -127      31  42833.67   -343.58      1.81
    -127      32  43393.08   -384.55      1.93
    -127      33  43954.35   -424.95      2.04
    -127      34  44516.58   -465.20      2.17
    -127      35  45078.75   -505.82      2.30
    -127      36  45639.84   -547.49      2.44
    -127      37  46198.75   -590.77      2.59
    -127      38  46754.26   -636.45      2.76
    -127      39  47305.22   -685.25      2.93
    -127      40  47850.23   -737.93      3.11
    -127      41  48387.94   -795.47      3.31
    -127      42  48917.04   -858.50      3.52
    -127      43  49436.02   -927.87      3.75
    -127      44  49943.43  -1004.43      4.00
    -127      45  50437.82  -1088.96      4.27
    -127      46  50917.65  -1182.17      4.56
    -127      47  51381.59  -1284.86      4.84
    -127      48  51828.11  -1397.37      5.18
    -127      49  52255.89  -1520.40      5.55
    -127      50  52663.54  -1654.43      5.95
    -127      51  53049.95  -1799.62      6.39
    -127      52  53413.77  -1956.50      6.87
    -127      53  53754.10  -2124.98      7.40
    -127      54  54069.98  -2305.16      7.98
    -127      55  54360.56  -2496.86      8.63
    -127      56  54625.26  -2699.80      9.34
    -127      57  54863.57  -2913.69     10.14
    -127      58  55075.17  -3137.90     11.02
    -127      59  55259.98  -3371.71     12.01
    -127      60  55417.98  -3614.33     13.11
    -127      61  55549.45  -3864.70     14.34
    -127      62  55654.86  -4121.70     15.70
    -127      63  55734.82  -4384.00     17.21
    -126     -63  50909.09  -3378.46      6.31
    -126     -62  50540.13  -3413.32      5.93
    -126     -61  50158.32  -3442.00      5.58
    -126     -60  49764.76  -3464.45      5.25
    -126     -59  49360.33  -3480.75      4.95
    -126     -58  48946.07  -3490.91      4.67
    -126     -57  48522.89  -3494.87      4.41
    -126     -56  48091.56  -3492.97      4.15
    -126     -55  47653.00  -3485.35      3.93
    -126     -54  47207.88  -3472.03      3.71
    -126     -53  46756.97  -3453.30      3.51
    -126     -52  46300.88  -3429.39      3.32
    -126     -51  45840.26  -3400.61      3.14
    -126     -50  45375.66  -3367.20      2.97
    -126     -49  44907.54  -3329.46      2.82
    -126     -48  44436.52  -3287.61      2.66
    -126     -47  43962.97  -3242.11      2.52
    -126     -46  43487.36  -3193.21      2.39
    -126     -45  43010.10  -3141.11      2.27
    -126     -44  42531.64  -3086.25      2.14
    -126     -43  42052.33  -3028.86      2.03
    -126     -42  41572.68  -2969.12      1.93
    -126     -41  41093.03  -2907.52      1.83
    -126     -40  40613.82  -2844.11      1.73
    -126     -39  40135.51  -2779.30      1.64
    -126     -38  39658.61  -2713.08      1.55
    -126     -37  39183.59  -2645.84      1.46
    -126     -36  38710.99  -2577.61      1.39
    -126     -35  38241.39  -2508.57      1.31
    -126     -34  37775.40  -2438.75      1.24
    -126     -33  37313.67  -2368.39      1.17
    -126     -32  36856.87  -2297.39      1.11
    -126     -31  36405.75  -2225.85      1.05
    -126     -30  35961.09  -2153.78      0.99
    -126     -29  35523.66  -2081.13      0.93
    -126     -28  35094.31  -2007.90      0.87
    -126     -27  34673.97  -1934.02      0.82
    -126     -26  34263.52  -1859.38      0.77
    -126     -25  33863.91  -1783.97      0.72
    -126     -24  33476.11  -1707.70      0.68
    -126     -23  33101.11  -1630.45      0.64
    -126     -22  32739.91  -1552.04      0.59
    -126     -21  32393.53  -1472.54      0.55
    -126     -20  32062.97  -1391.88      0.51
    -126     -19  31749.26  -1310.00      0.48
    -126     -18  31453.39  -1226.69      0.44
    -126     -17  31176.36  -1142.12      0.40
    -126     -16  30919.11  -1056.32      0.37
    -126     -15  30682.58   -969.37      0.33
    -126     -14  30467.70   -881.31      0.30
    -126     -13  30275.23   -792.54      0.27
    -126     -12  30106.02   -702.69      0.24
    -126     -11  29960.79   -612.79      0.21
    -126     -10  29840.18   -522.26      0.18
    -126      -9  29744.75   -432.40      0.15
    -126      -8  29675.00   -342.56      0.12
    -126      -7  29631.32   -454.56      0.10
    -126      -6  29613.99   -345.02      0.10
    -126      -5  29623.23   -273.22      0.05
    -126      -4  29659.10   -237.36      0.05
    -126      -3  29721.54   -174.92      0.05
    -126      -2  29810.45   -121.67      0.10
    -126      -1  29925.57      0.37      0.10
    -126       0  30066.52    294.22      0.12
    -126       1  30232.82    356.40      0.15
    -126       2  30423.92    412.91      0.18
    -126       3  30639.21    463.46      0.21
    -126       4  30877.94    507.71      0.24
    -126       5  31139.24    545.20      0.28
    -126       6  31422.34    575.95      0.31
    -126       7  31726.27    599.64      0.34
    -126       8  32050.08    616.22      0.38
    -126       9  32392.88    625.93      0.41
    -126      10  32753.65    628.67      0.46
    -126      11  33131.39    624.67      0.49
    -126      12  33525.21    614.28      0.53
    -126      13  33934.12    597.80      0.58
    -126      14  34357.25    575.72      0.62
    -126      15  34793.72    548.52      0.67
    -126      16  35242.71    516.66      0.72
    -126      17  35703.42    480.74      0.77
    -126      18  36175.14    441.34      0.82
    -126      19  36657.17    399.22      0.88
    -126      20  37148.84    354.76      0.93
    -126      21  37649.52    308.71      1.00
    -126      22  38158.69    261.56      1.06
    -126      23  38675.70    213.81      1.13
    -126      24  39200.05    165.93      1.20
    -126      25  39731.17    118.41      1.28
    -126      26  40268.54     71.39      1.36
    -126      27  40811.54     25.33      1.45
    -126      28  41359.62    -19.95      1.53
    -126      29  41912.13    -64.12      1.63
    -126      30  42468.47   -107.20      1.73
    -126      31  43027.85   -149.61      1.83
    -126      32  43589.52   -191.39      1.94
