    -176      -9  35502.06   3870.35
    -176      -8  35088.11   3534.15
    -176      -7  34693.12   3188.67
    -176      -6  34318.30   2835.50
    -176      -5  33964.64   2475.57
    -176      -4  33633.12   2108.63
    -176      -3  33324.57   1738.57
    -176      -2  33039.68   1362.55
    -176      -1  32779.02   1011.15
    -176       0  32542.95      0.00
    -176       1  32331.78     -0.06
    -176       2  32145.66   -186.16
    -176       3  31984.63   -347.21
    -176       4  31848.56   -820.57
    -176       5  31737.23  -1312.41
    -176       6  31650.37  -1653.33
    -176       7  31587.58  -2020.88
    -176       8  31548.40  -2381.88
    -176       9  31532.40  -2738.44
    -176      10  31539.03  -3088.33
    -176      11  31567.71  -3430.78
    -176      12  31617.93  -3766.38
    -176      13  31689.18  -4093.68
    -176      14  31780.92  -4412.11
    -176      15  31892.61  -4721.71
    -176      16  32023.83  -5021.64
    -176      17  32174.12  -5311.78
    -176      18  32343.09  -5591.26
    -176      19  32530.36  -5860.21
    -176      20  32735.60  -6118.05
    -176      21  32958.48  -6364.30
    -176      22  33198.75  -6598.91
    -176      23  33456.12  -6821.36
    -176      24  33730.37  -7031.58
    -176      25  34021.24  -7229.30
    -176      26  34328.53  -7414.32
    -176      27  34652.01  -7586.50
    -176      28  34991.43  -7745.79
    -176      29  35346.57  -7892.04
    -176      30  35717.19  -8025.24
    -176      31  36102.96  -8145.45
    -176      32  36503.59  -8252.69
    -176      33  36918.75  -8347.15
    -176      34  37348.02  -8428.91
    -176      35  37791.00  -8498.18
    -176      36  38247.18  -8555.41
    -176      37  38715.99  -8600.84
    -176      38  39196.84  -8634.92
    -176      39  39689.06  -8658.03
    -176      40  40191.84  -8670.89
    -176      41  40704.32  -8674.02
    -176      42  41225.59  -8668.15
    -176      43  41754.62  -8654.21
    -176      44  42290.27  -8632.88
    -176      45  42831.35  -8605.18
    -176      46  43376.55  -8572.11
    -176      47  43924.52  -8534.65
    -176      48  44473.78  -8493.89
    -176      49  45022.82  -8451.16
    -176      50  45569.99  -8407.36
    -176      51  46113.69  -8363.91
    -176      52  46652.23  -8321.75
    -176      53  47183.86  -8282.27
    -176      54  47706.93  -8246.28
    -176      55  48219.70  -8215.04
    -176      56  48720.47  -8189.46
    -176      57  49207.67  -8170.32
    -176      58  49679.63  -8158.37
    -176      59  50134.88  -8154.16
    -176      60  50572.05  -8158.15
    -176      61  50989.85  -8170.48
    -176      62  51387.01  -8191.31
    -176      63  51762.65  -8220.29
 
    -175     -63  59578.07   3793.26
    -175     -62  59380.86   3819.88
    -175     -61  59159.41   3846.91
    -175     -60  58915.22   3876.14
    -175     -59  58649.56   3908.67
    -175     -58  58363.91   3945.89
    -175     -57  58059.60   3988.80
    -175     -56  57737.97   4038.50
    -175     -55  57400.30   4095.71
    -175     -54  57047.84   4161.12
    -175     -53  56681.75   4235.16
    -175     -52  56303.08   4318.18
    -175     -51  55913.01   4410.39
    -175     -50  55512.32   4511.59
    -175     -49  55101.92   4621.70
    -175     -48  54682.68   4740.29
    -175     -47  54255.12   4866.55
    -175     -46  53819.95   5000.07
    -175     -45  53377.67   5139.74
    -175     -44  52928.70   5284.61
    -175     -43  52473.44   5433.27
    -175     -42  52012.18   5584.67
    -175     -41  51545.18   5737.22
    -175     -40  51072.64   5889.34
    -175     -39  50594.65   6039.48
    -175     -38  50111.43   6185.96
    -175     -37  49623.11   6327.20
    -175     -36  49129.70   6461.34
    -175     -35  48631.32   6586.59
    -175     -34  48128.10   6701.52
    -175     -33  47620.16   6804.28
    -175     -32  47107.62   6893.54
    -175     -31  46590.77   6967.63
    -175     -30  46069.75   7025.38
    -175     -29  45544.94   7065.52
    -175     -28  45016.60   7087.04
    -175     -27  44485.32   7088.98
    -175     -26  43951.46   7070.70
    -175     -25  43415.68   7031.67
    -175     -24  42878.64   6971.42
    -175     -23  42341.09   6889.96
    -175     -22  41803.88   6787.08
    -175     -21  41267.89   6662.97
    -175     -20  40734.19   6518.06
    -175     -19  40203.80   6352.71
    -175     -18  39677.94   6167.73
    -175     -17  39157.79   5963.62
    -175     -16  38644.62   5741.37
    -175     -15  38139.81   5501.84
    -175     -14  37644.71   5246.02
    -175     -13  37160.69   4975.12
    -175     -12  36689.21   4689.26
    -175     -11  36231.62   4391.06
    -175     -10  35789.33   4079.72
    -175      -9  35363.67   3758.01
    -175      -8  34955.94   3426.12
    -175      -7  34567.34   3085.90
    -175      -6  34199.03   2737.01
    -175      -5  33852.02   2381.14
    -175      -4  33527.28   2020.72
    -175      -3  33225.56   1653.98
    -175      -2  32947.52   1279.73
    -175      -1  32693.74   1040.69
    -175       0  32464.56      0.00
    -175       1  32260.24      0.00
    -175       2  32080.90   -179.37
    -175       3  31926.56   -333.68
    -175       4  31797.08   -885.72
    -175       5  31692.15  -1330.15
    -175       6  31611.56  -1689.22
    -175       7  31554.84  -2051.13
    -175       8  31521.51  -2408.90
    -175       9  31511.12  -2759.64
    -175      10  31523.08  -3104.89
    -175      11  31556.87  -3443.50
    -175      12  31611.92  -3774.42
    -175      13  31687.69  -4097.54
    -175      14  31783.63  -4412.35
    -175      15  31899.26  -4718.19
    -175      16  32034.13  -5014.66
    -175      17  32187.75  -5301.28
    -175      18  32359.80  -5577.64
    -175      19  32549.83  -5843.45
    -175      20  32757.56  -6098.29
    -175      21  32982.68  -6341.85
    -175      22  33224.90  -6573.65
    -175      23  33484.02  -6793.65
    -175      24  33759.75  -7001.52
    -175      25  34051.94  -7196.96
    -175      26  34360.32  -7379.84
    -175      27  34684.72  -7550.05
    -175      28  35024.91  -7707.38
    -175      29  35380.69  -7851.81
    -175      30  35751.76  -7983.36
    -175      31  36137.90  -8101.97
    -175      32  36538.80  -8207.82
    -175      33  36954.13  -8300.88
    -175      34  37383.48  -8381.41
    -175      35  37826.53  -8449.57
    -175      36  38282.67  -8505.75
    -175      37  38751.40  -8550.20
    -175      38  39232.19  -8583.39
    -175      39  39724.25  -8605.81
    -175      40  40226.86  -8618.10
    -175      41  40739.15  -8620.72
    -175      42  41260.22  -8614.62
    -175      43  41789.00  -8600.39
    -175      44  42324.45  -8578.96
    -175      45  42865.25  -8551.22
    -175      46  43410.17  -8518.36
    -175      47  43957.81  -8481.20
    -175      48  44506.72  -8440.96
    -175      49  45055.32  -8398.75
    -175      50  45602.04  -8355.76
    -175      51  46145.21  -8313.14
    -175      52  46683.14  -8272.06
    -175      53  47214.15  -8233.70
    -175      54  47736.47  -8199.13
    -175      55  48248.39  -8169.41
    -175      56  48748.25  -8145.51
    -175      57  49234.35  -8128.16
    -175      58  49705.16  -8118.24
    -175      59  50159.19  -8116.07
    -175      60  50594.99  -8122.19
    -175      61  51011.31  -8136.83
    -175      62  51406.93  -8160.03
    -175      63  51780.85  -8191.46
 
    -174     -63  59436.15   3627.80
    -174     -62  59234.18   3651.91
    -174     -61  59008.07   3676.76
    -174     -60  58759.30   3703.98
    -174     -59  58489.19   3734.79
    -174     -58  58199.17   3770.44
    -174     -57  57890.61   3812.08
    -174     -56  57564.86   3860.61
    -174     -55  57223.14   3916.83
    -174     -54  56866.78   3981.36
    -174     -53  56496.94   4054.81
    -174     -52  56114.71   4137.29
    -174     -51  55721.14   4229.09
    -174     -50  55317.14   4329.98
    -174     -49  54903.62   4439.96
    -174     -48  54481.39   4558.49
    -174     -47  54051.10   4684.99
    -174     -46  53613.34   4818.72
    -174     -45  53168.67   4958.65
    -174     -44  52717.59   5103.96
    -174     -43  52260.37   5253.27
    -174     -42  51797.41   5405.32
    -174     -41  51328.93   5558.61
    -174     -40  50855.12   5711.61
    -174     -39  50376.16   5862.75
    -174     -38  49892.23   6010.43
    -174     -37  49403.38   6152.62
    -174     -36  48909.72   6287.99
    -174     -35  48411.29   6414.59
    -174     -34  47908.32   6530.76
    -174     -33  47400.82   6634.93
    -174     -32  46889.03   6725.53
    -174     -31  46373.09   6801.15
    -174     -30  45853.25   6860.38
    -174     -29  45329.83   6902.05
    -174     -28  44803.14   6924.93
    -174     -27  44273.73   6928.58
    -174     -26  43741.99   6911.86
    -174     -25  43208.57   6874.29
    -174     -24  42674.09   6815.73
    -174     -23  42139.35   6735.89
    -174     -22  41605.21   6634.74
    -174     -21  41072.54   6512.62
    -174     -20  40542.35   6369.81
    -174     -19  40015.76   6206.65
    -174     -18  39493.91   6024.10
    -174     -17  38978.03   5822.75
    -174     -16  38469.40   5603.23
    -174     -15  37969.33   5366.75
    -174     -14  37479.25   5113.99
    -174     -13  37000.46   4846.12
    -174     -12  36534.43   4564.67
    -174     -11  36082.51   4269.74
    -174     -10  35646.09   3963.45
    -174      -9  35226.49   3645.95
    -174      -8  34825.00   3319.00
    -174      -7  34442.78   2983.13
    -174      -6  34081.01   2639.35
    -174      -5  33740.67   2290.15
    -174      -4  33422.67   1933.38
    -174      -3  33127.75   1573.30
    -174      -2  32856.57   1205.49
    -174      -1  32609.69   1032.40
    -174       0  32387.37      0.00
    -174       1  32189.90     -0.09
    -174       2  32017.39   -172.51
    -174       3  31869.72   -320.43
    -174       4  31746.84   -945.37
    -174       5  31648.37  -1359.19
    -174       6  31574.06  -1720.83
    -174       7  31523.44  -2077.37
    -174       8  31496.03  -2428.95
    -174       9  31491.31  -2775.95
    -174      10  31508.71  -3116.27
    -174      11  31547.67  -3449.96
    -174      12  31607.63  -3776.82
    -174      13  31688.06  -4095.79
    -174      14  31788.40  -4406.29
    -174      15  31908.13  -4708.18
    -174      16  32046.79  -5000.85
    -174      17  32203.96  -5284.04
    -174      18  32379.21  -5556.94
    -174      19  32572.25  -5819.54
    -174      20  32782.68  -6071.36
    -174      21  33010.25  -6312.00
    -174      22  33254.69  -6541.16
    -174      23  33515.79  -6758.51
    -174      24  33793.27  -6963.94
    -174      25  34087.02  -7157.05
    -174      26  34396.76  -7337.75
    -174      27  34722.34  -7505.88
    -174      28  35063.54  -7661.25
    -174      29  35420.19  -7803.89
    -174      30  35792.00  -7933.67
    -174      31  36178.72  -8050.77
    -174      32  36580.12  -8155.00
    -174      33  36995.86  -8246.68
    -174      34  37425.54  -8325.95
    -174      35  37868.79  -8393.00
    -174      36  38325.09  -8448.08
    -174      37  38793.93  -8491.64
    -174      38  39274.71  -8524.12
    -174      39  39766.80  -8545.83
    -174      40  40269.32  -8557.56
    -174      41  40781.54  -8559.81
    -174      42  41302.46  -8553.32
    -174      43  41831.03  -8539.01
    -174      44  42366.24  -8517.59
    -174      45  42906.77  -8490.07
    -174      46  43451.39  -8457.37
    -174      47  43998.63  -8420.75
    -174      48  44547.07  -8381.14
    -174      49  45095.22  -8339.64
    -174      50  45641.36  -8297.58
    -174      51  46183.88  -8256.08
    -174      52  46721.08  -8216.29
    -174      53  47251.24  -8179.36
    -174      54  47772.63  -8146.30
    -174      55  48283.52  -8118.33
    -174      56  48782.23  -8096.35
    -174      57  49267.08  -8081.03
    -174      58  49736.52  -8073.20
    -174      59  50189.00  -8073.38
    -174      60  50623.20  -8081.96
    -174      61  51037.75  -8099.08
    -174      62  51431.50  -8124.88
    -174      63  51803.51  -8158.93
 
    -173     -63  59292.81   3462.87
    -173     -62  59086.14   3484.53
    -173     -61  58855.45   3507.19
    -173     -60  58602.23   3532.49
    -173     -59  58327.72   3561.52
    -173     -58  58033.44   3595.68
    -173     -57  57720.72   3635.89
    -173     -56  57390.88   3683.16
    -173     -55  57045.31   3738.41
    -173     -54  56685.12   3802.02
    -173     -53  56311.62   3874.70
    -173     -52  55925.85   3956.49
    -173     -51  55528.88   4047.75
    -173     -50  55121.65   4148.19
    -173     -49  54705.08   4257.80
    -173     -48  54279.95   4376.14
    -173     -47  53846.93   4502.47
    -173     -46  53406.65   4636.16
    -173     -45  52959.66   4776.25
    -173     -44  52506.44   4921.79
    -173     -43  52047.36   5071.40
    -173     -42  51582.70   5223.82
    -173     -41  51112.80   5377.62
    -173     -40  50637.85   5531.37
    -173     -39  50157.92   5683.20
    -173     -38  49673.22   5831.53
    -173     -37  49183.93   5974.90
    -173     -36  48690.01   6111.19
    -173     -35  48191.60   6238.77
    -173     -34  47688.89   6356.22
    -173     -33  47181.92   6461.60
    -173     -32  46670.82   6553.54
    -173     -31  46155.84   6630.46
    -173     -30  45637.23   6691.01
    -173     -29  45115.23   6734.09
    -173     -28  44590.23   6758.66
    -173     -27  44062.71   6763.67
    -173     -26  43533.12   6748.62
    -173     -25  43002.08   6712.86
    -173     -24  42470.24   6656.05
    -173     -23  41938.36   6578.06
    -173     -22  41407.27   6479.12
    -173     -21  40877.95   6358.97
    -173     -20  40351.36   6218.34
    -173     -19  39828.59   6057.85
    -173     -18  39310.79   5877.77
    -173     -17  38799.23   5679.09
    -173     -16  38295.12   5462.71
    -173     -15  37799.89   5229.54
    -173     -14  37314.82   4980.56
    -173     -13  36841.30   4717.03
    -173     -12  36380.73   4439.02
    -173     -11  35934.50   4149.14
    -173     -10  35503.98   3846.81
    -173      -9  35090.45   3534.36
    -173      -8  34695.21   3212.20
    -173      -7  34319.41   2881.62
    -173      -6  33964.18   2543.95
    -173      -5  33630.49   2198.82
    -173      -4  33319.21   1849.58
    -173      -3  33031.14   1494.20
    -173      -2  32766.81   1117.43
    -173      -1  32526.80    949.79
